領域,學群,選課號碼(註1),科目名稱,學分,上課 時間,上課 週別,上課 教室,授課 教師,開課 單位,開課 人數,選課 人數,可選 餘額,授課 語言,備註
核心素養,自我表達,0663,幸福溝通 Happiness Communication,2,256,,*,鍾燕宜,通識中心,48,0,48,中文,"(未成班,停開) 含彈性教學,【南投校區-文教大樓(於「省訓團」下車)】"
核心素養,自我表達,0664,職場溝通軟功夫 Communication Soft Power at Workplace,2,*,,*,全體教師,通識中心,100,72,28,中文,【跨校線上課程】開課細節另行通知。不開放特殊加簽。
核心素養,專業知識,0665,消費者權益保護與法律 Consumer Rights Protection and Law,2,534,,Y112,戴志傑,通識中心,120,68,52,中文,
核心素養,專業知識,0666,法律與生活 Law and Everyday Life,2,312,,SC111,林炫秋,通識中心,150,131,19,中文,含彈性教學
核心素養,專業知識,0667,機能性食品與健康 Functional Foods and Wellbeing,2,278,,Y403,古山吉(Kumar),通識中心,35,34,1,英文/EMI,English Conducting
核心素養,專業知識,0668,"日常生活的「毒」家知識 ""Unique"" Knowledge of Poisoning in the Daily Environment",2,234,,Y312,胡松原等,通識中心,20,22,0,中文,不開放特殊加簽
核心素養,專業知識,0669,餐桌上的營養學 Healthy Dining,1,478,01-09週,FB110,黃菁英,通識中心,80,78,2,中文,"上課時間：第1~9週,含彈性教學"
核心素養,團隊合作,0671,策展大小事 Curation,2,434,,Y207,游逸飛,通識中心,50,34,16,中文,
核心素養,審美求真,0673,實用邏輯學 Applied Logics,2,356,,Y212,顧毓民,通識中心,60,14,46,中文,
核心素養,審美求真,0674,實用邏輯學 Applied Logics,2,556,,Y212,顧毓民,通識中心,60,19,41,中文,
核心素養,審美求真,0675,美學 Aesthetics,2,256,,Y212,張盈馨,通識中心,60,68,0,中文,含彈性教學;新開設遠距課程，非同步遠距教學
核心素養,審美求真,0676,創意色彩學 Creative Color Theory,2,312,,Y605,蔡佩儒,通識中心,40,35,5,中文,
核心素養,審美求真,0677,攝影美學 Aesthetics of Photography,2,378,,Y305,王銘滄,通識中心,50,62,0,中文,
核心素養,學校特色,0679,校園自然環境導覽 Guided Tour on Campus Environment,2,178,,V202,廖天賜,通識中心,20,17,3,中文,
核心素養,學校特色,0680,校園自然環境導覽 Guided Tour on Campus Environment,2,378,,Y402,劉思謙,通識中心,20,19,1,中文,不開放特殊加簽
核心素養,學校特色,0681,康堤釣魚趣 Introduction to Kang-ti and Fishing,1,356,01-09週,Y101,吳政憲,通識中心,40,41,0,中文,上課時間：1~9週；本課程須酌收材料費30元
核心素養,學校特色,0682,康堤釣魚趣 Introduction to Kang-ti and Fishing,1,378,01-09週,Y101,吳政憲,通識中心,40,40,0,中文,上課時間：1~9週；本課程須酌收材料費30元
核心素養,應用整合,0684,以科學方法解決生活問題 Using Scientific Methods to Solve Daily Life Problems,2,434,,Y101,林彥佑,通識中心,48,47,1,中文,
核心素養,應用整合,0685,以科學方法解決生活問題 Using Scientific Methods to Solve Daily Life Problems,2,212,,SC111,羅順原,通識中心,150,141,9,中文,
核心素養,應用整合,0686,社區營造與創意方案規劃 Community Empowerment and Creativity Program Planning,2,256,,*,張淑君,通識中心,40,0,40,中文,"(未成班,停開)"
核心素養,應用整合,0687,未來職場的AI必修課 Introduction to Artificial Intelligence,2,*,,*,全體教師,通識中心,100,78,22,中文,【跨校線上課程】開課細節另行通知。不開放特殊加簽。
核心素養,在地關懷,0102,探索臺中城 Exploring Taichung City,2,5AB,,Y204,蘇全正,夜不限系別,50,45,5,中文,
核心素養,反思創新,0110,新興科技與倫理 Ethics and Emerging Technology,2,4AB,,Y104,吳政憲,夜不限系別,121,121,0,中文,
核心素養,在地關懷,0111,"中臺灣古道、部落與人文旅遊 Ancient Trails, Tribes and Cultural Tours",2,4CD,,Y104,吳政憲,夜不限系別,121,119,2,中文,
